CODIGO	ANIO	MES	DIA	PRECIPITACION	TEMP_MAXIMA	TEMP_MINIMA	VIENTO	PRESION	HUMEDAD	TIEMPO
M0051	1987	4	7	5.6	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	8	31.3	24.6	24.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	9	0.1	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	10	13	24.6	24.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	11	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	12	1.7	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	13	6.5	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	14	7	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	15	29.4	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	16	8.5	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	17	21	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	18	88.6	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	19	14.7	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	20	2.2	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	21	1.6	24.5	24.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	22	2.3	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	23	0.5	25.1	25.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	24	12.1	24.5	24.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	25	7	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	26	1.3	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	27	19.3	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	28	101.4	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	29	21.9	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	4	30	14.1	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	1	1.1	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	2	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	3	6.3	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	4	0.2	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	5	1.9	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	6	1.1	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	7	89.6	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	8	14	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	9	0.3	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	10	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	11	0.3	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	12	0.1	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	13	1.7	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	14	0.4	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	15	0.2	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	16	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	17	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	18	5.7	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	19	31.3	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	20	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	21	4.9	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	22	3.7	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	23	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	24	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	25	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	26	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	27	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	28	1.9	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	29	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	30	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	5	31	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	1	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	2	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	3	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	4	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	5	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	6	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	7	0	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	8	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	9	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	10	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	11	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	12	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	13	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	14	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	15	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	16	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	17	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	18	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	19	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	20	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	21	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	22	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	23	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	24	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	25	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	26	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	27	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	28	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	29	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	6	30	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	1	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	2	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	3	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	4	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	5	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	6	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	7	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	8	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	9	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	10	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	11	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	12	0	18.7	18.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	13	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	14	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	15	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	16	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	17	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	18	0.2	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	19	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	20	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	21	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	22	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	23	2	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	24	0	18.8	18.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	25	0.8	17.5	17.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	26	0	17.2	17.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	27	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	28	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	29	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	30	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1987	7	31	0.1	17.8	17.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	1	1.9	19	19	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	2	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	3	0.2	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	4	1.4	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	5	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	6	0.6	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	7	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	8	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	9	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	10	0.1	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	11	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	12	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	13	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	14	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	15	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	16	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	17	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	18	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	19	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	20	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	21	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	22	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	23	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	24	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	25	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	26	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	27	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	28	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	29	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	30	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	8	31	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	1	0	18.5	18.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	2	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	3	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	4	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	5	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	6	0.1	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	7	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	8	0	18.3	18.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	9	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	10	0	18.5	18.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	11	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	12	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	13	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	14	0.4	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	15	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	16	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	17	0.1	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	18	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	19	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	20	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	21	0.1	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	22	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	23	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	24	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	25	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	26	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	27	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	28	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	29	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	9	30	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	1	1.9	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	2	0.3	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	3	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	4	0.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	5	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	6	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	7	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	8	0.6	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	9	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	10	0	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	11	0.3	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	12	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	13	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	14	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	15	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	16	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	17	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	18	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	19	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	20	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	21	0.2	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	22	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	23	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	24	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	25	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	26	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	27	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	28	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	29	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	30	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	10	31	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	1	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	2	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	3	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	4	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	5	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	6	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	7	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	8	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	9	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	10	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	11	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	12	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	13	0.5	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	14	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	15	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	16	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	17	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	18	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	19	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	20	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	21	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	22	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	23	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	24	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	25	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	26	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	27	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	28	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	29	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	11	30	0.7	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	1	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	2	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	3	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	4	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	5	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	6	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	7	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	8	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	9	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	10	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	11	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	12	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	13	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	14	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	15	0	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	16	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	17	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	18	4.5	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	19	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	20	2.2	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	21	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	22	1	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	23	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	24	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	25	0	23.9	23.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	26	21.4	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	27	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	28	1.7	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	29	0.8	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	30	0	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	1987	12	31	0	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	1	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	2	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	3	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	4	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	5	0	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	6	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	7	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	8	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	9	47	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	10	7.6	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	11	32.6	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	12	0.7	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	13	1.6	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	14	5.4	23.9	23.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	15	30.1	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	16	28.4	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	17	41.8	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	18	14.9	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	19	57.8	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	20	0.4	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	21	5.8	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	22	49.6	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	23	94.8	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	24	13.3	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	25	3.1	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	26	51.3	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	27	28.3	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	28	9	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	29	27.1	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	30	0.5	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	1	31	1.4	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	1	1	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	2	2.8	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	3	39.9	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	4	16	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	5	1.4	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	6	10.6	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	7	0.9	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	8	4.1	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	9	19.2	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	10	7.4	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	11	0.4	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	12	23.4	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	13	5	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	14	1.2	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	15	0.3	24.1	24.1	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	16	0.3	24	24	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	17	29.9	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	18	6.4	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	19	1.2	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	20	11.7	24.8	24.8	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	21	3	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	22	12.8	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	23	5	NULL	NULL	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	24	113	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	25	13.3	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	26	0.6	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	27	1.4	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	28	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1988	2	29	33	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	1	1.3	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	2	0.1	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	3	30.2	24	24	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	4	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	5	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	6	12.3	24	24	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	7	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	8	0.1	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	1988	3	9	0	24.3	24.3	-99.9	-99.9	-99.9	-99.9
